Year,Carrier Number,locality,CPT,Modifier,Non Facility Fee,Facility Fee,PCTC Indicator,Status Code,Multiple Surgery Indicator
2024,4412,18,62180,  ,1765.75,1765.75,0,A,2
2024,4412,18,62190,  ,1025.72,1025.72,0,A,2
2024,4412,18,62192,  ,1094.92,1094.92,0,A,2
2024,4412,18,62194,  ,542.24,542.24,0,A,2
2024,4412,18,62200,  ,1519.39,1519.39,0,A,2
2024,4412,18,62201,  ,1337.49,1337.49,0,A,2
2024,4412,18,62220,  ,1069.6,1069.6,0,A,2
2024,4412,18,62223,  ,1129.4,1129.4,0,A,2
2024,4412,18,62225,  ,587.35,587.35,0,A,2
2024,4412,18,62230,  ,923.18,923.18,0,A,2
2024,4412,18,62252,  ,90.53,90.53,1,A,0
2024,4412,18,62252,TC,40.87,40.87,1,A,0
2024,4412,18,62252,26,49.66,49.66,1,A,0
2024,4412,18,62256,  ,672,672,0,A,2
2024,4412,18,62258,  ,1224.47,1224.47,0,A,2
2024,4412,18,62263,  ,656.97,333.11,0,A,2
2024,4412,18,62264,  ,447.28,250.96,0,A,2
2024,4412,18,62267,  ,268.58,157.07,0,A,2
2024,4412,18,62268,  ,360.76,360.76,0,A,2
2024,4412,18,62269,  ,263.19,263.19,0,A,2
2024,4412,18,62270,  ,150.67,67.53,0,A,2
2024,4412,18,62272,  ,192.43,98.61,0,A,2
2024,4412,18,62273,  ,172.03,116.28,0,A,2
2024,4412,18,62280,  ,333.81,164.2,0,A,2
2024,4412,18,62281,  ,244.81,159,0,A,2
2024,4412,18,62282,  ,315.33,145.39,0,A,2
2024,4412,18,62284,  ,189.83,84.99,0,A,2
2024,4412,18,62287,  ,620.26,620.26,0,A,2
2024,4412,18,62290,  ,347.97,159.33,0,A,2
2024,4412,18,62291,  ,313.14,145.2,0,A,2
2024,4412,18,62292,  ,599.57,599.57,0,A,2
2024,4412,18,62294,  ,1052.26,1052.26,0,A,2
2024,4412,18,62302,  ,257.22,121,0,A,2
2024,4412,18,62303,  ,261.43,120.87,0,A,2
2024,4412,18,62304,  ,255.87,119.65,0,A,2
2024,4412,18,62305,  ,278.28,124.03,0,A,2
2024,4412,18,62320,  ,168.3,103.53,0,A,2
2024,4412,18,62321,  ,266.71,110.12,0,A,2
2024,4412,18,62322,  ,138.42,81.66,0,A,2
2024,4412,18,62323,  ,262.18,101.92,0,A,2
2024,4412,18,62324,  ,140.08,91,0,A,2
2024,4412,18,62325,  ,253.91,113.02,0,A,2
2024,4412,18,62326,  ,140.37,87.28,0,A,2
2024,4412,18,62327,  ,276.84,110.24,0,A,2
2024,4412,18,62328,  ,224.62,87.07,0,A,2
2024,4412,18,62329,  ,266.22,107.96,0,A,2
2024,4412,18,62350,  ,420.55,420.55,0,A,2
2024,4412,18,62351,  ,993.43,993.43,0,A,2
2024,4412,18,62355,  ,292.57,292.57,0,A,2
2024,4412,18,62360,  ,329,329,0,A,2
2024,4412,18,62361,  ,476,476,0,A,2
2024,4412,18,62362,  ,409.85,409.85,0,A,2
2024,4412,18,62365,  ,317.58,317.58,0,A,2
2024,4412,18,62367,  ,33.04,25.69,0,A,0
2024,4412,18,62368,  ,45.73,35.38,0,A,0
2024,4412,18,62369,  ,93.81,36.05,0,A,0
2024,4412,18,62370,  ,94.16,47.09,0,A,0
2024,4412,18,63001,  ,1343.1,1343.1,0,A,2
2024,4412,18,63003,  ,1347.55,1347.55,0,A,2
2024,4412,18,63005,  ,1309.76,1309.76,0,A,2
2024,4412,18,63011,  ,1164.97,1164.97,0,A,2
2024,4412,18,63012,  ,1295.77,1295.77,0,A,2
2024,4412,18,63015,  ,1621.04,1621.04,0,A,2
2024,4412,18,63016,  ,1665.9,1665.9,0,A,2
2024,4412,18,63017,  ,1383.96,1383.96,0,A,2
2024,4412,18,63020,  ,1186.68,1186.68,0,A,2
2024,4412,18,63030,  ,986.94,986.94,0,A,2
2024,4412,18,63035,  ,250.81,250.81,0,A,0
2024,4412,18,63040,  ,1484.55,1484.55,0,A,2
2024,4412,18,63042,  ,1394.75,1394.75,0,A,2
2024,4412,18,63045,  ,1402.12,1402.12,0,A,2
2024,4412,18,63046,  ,1333.39,1333.39,0,A,2
2024,4412,18,63047,  ,1194.27,1194.27,0,A,2
2024,4412,18,63048,  ,226.61,226.61,0,A,0
2024,4412,18,63050,  ,1574.26,1574.26,0,A,2
2024,4412,18,63051,  ,1820.29,1820.29,0,A,2
2024,4412,18,63052,  ,277.69,277.69,0,A,0
2024,4412,18,63053,  ,246.77,246.77,0,A,0
2024,4412,18,63055,  ,1774.73,1774.73,0,A,2
2024,4412,18,63056,  ,1614.7,1614.7,0,A,2
2024,4412,18,63057,  ,347.3,347.3,0,A,0
2024,4412,18,63064,  ,1936.28,1936.28,0,A,2
2024,4412,18,63066,  ,225.44,225.44,0,A,0
2024,4412,18,63075,  ,1463.21,1463.21,0,A,2
2024,4412,18,63076,  ,258.48,258.48,0,A,0
2024,4412,18,63077,  ,1538.07,1538.07,0,A,2
2024,4412,18,63078,  ,226.92,226.92,0,A,0
2024,4412,18,63081,  ,1911.03,1911.03,0,A,2
2024,4412,18,63082,  ,286.82,286.82,0,A,0
2024,4412,18,63085,  ,2107.76,2107.76,0,A,2
2024,4412,18,63086,  ,206.67,206.67,0,A,0
2024,4412,18,63087,  ,2618.9,2618.9,0,A,2
2024,4412,18,63088,  ,279.8,279.8,0,A,0
2024,4412,18,63090,  ,2083.89,2083.89,0,A,2
2024,4412,18,63091,  ,186.54,186.54,0,A,0
2024,4412,18,63101,  ,2531.51,2531.51,0,A,2
2024,4412,18,63102,  ,2472.98,2472.98,0,A,2
2024,4412,18,63103,  ,316.12,316.12,0,A,0
2024,4412,18,63170,  ,1758.97,1758.97,0,A,2
2024,4412,18,63172,  ,1559.99,1559.99,0,A,2
2024,4412,18,63173,  ,1905.92,1905.92,0,A,2
2024,4412,18,63185,  ,1355.51,1355.51,0,A,2
2024,4412,18,63190,  ,1306.98,1306.98,0,A,2
2024,4412,18,63191,  ,1524.57,1524.57,0,A,2
2024,4412,18,63197,  ,1889.33,1889.33,0,A,2
2024,4412,18,63200,  ,1685.47,1685.47,0,A,2
2024,4412,18,63250,  ,3266.37,3266.37,0,A,2
2024,4412,18,63251,  ,3338.42,3338.42,0,A,2
2024,4412,18,63252,  ,3338.08,3338.08,0,A,2
2024,4412,18,63265,  ,1830.46,1830.46,0,A,2
2024,4412,18,63266,  ,1877.68,1877.68,0,A,2
2024,4412,18,63267,  ,1492.21,1492.21,0,A,2
2024,4412,18,63268,  ,1613.66,1613.66,0,A,2
2024,4412,18,63270,  ,2292.18,2292.18,0,A,2
2024,4412,18,63271,  ,2283.05,2283.05,0,A,2
2024,4412,18,63272,  ,2043.26,2043.26,0,A,2
2024,4412,18,63273,  ,2061.97,2061.97,0,A,2
2024,4412,18,63275,  ,1972.77,1972.77,0,A,2
2024,4412,18,63276,  ,1960.95,1960.95,0,A,2
2024,4412,18,63277,  ,1702.22,1702.22,0,A,2
2024,4412,18,63278,  ,1759.54,1759.54,0,A,2
2024,4412,18,63280,  ,2335.98,2335.98,0,A,2
2024,4412,18,63281,  ,2316.15,2316.15,0,A,2
2024,4412,18,63282,  ,2180.58,2180.58,0,A,2
2024,4412,18,63283,  ,2100.43,2100.43,0,A,2
2024,4412,18,63285,  ,2882.77,2882.77,0,A,2
2024,4412,18,63286,  ,2832.05,2832.05,0,A,2
2024,4412,18,63287,  ,3023.21,3023.21,0,A,2
2024,4412,18,63290,  ,3074.28,3074.28,0,A,2
2024,4412,18,63295,  ,360.17,360.17,0,A,0
2024,4412,18,63300,  ,1967.84,1967.84,0,A,2
2024,4412,18,63301,  ,2433.71,2433.71,0,A,2
2024,4412,18,63302,  ,2404.42,2404.42,0,A,2
2024,4412,18,63303,  ,2552.36,2552.36,0,A,2
2024,4412,18,63304,  ,2590.68,2590.68,0,A,2
2024,4412,18,63305,  ,2757.12,2757.12,0,A,2
2024,4412,18,63306,  ,2708.74,2708.74,0,A,2
2024,4412,18,63307,  ,2652.86,2652.86,0,A,2
2024,4412,18,63308,  ,347.77,347.77,0,A,0
2024,4412,18,63600,  ,1207.88,1207.88,0,A,2
2024,4412,18,63610,  ,637.06,637.06,0,A,2
2024,4412,18,63620,  ,1242.62,1242.62,0,A,0
2024,4412,18,63621,  ,276.98,276.98,0,A,0
2024,4412,18,63650,  ,2294.06,428.37,0,A,2
2024,4412,18,63655,  ,910.34,910.34,0,A,2
2024,4412,18,63661,  ,704.09,347.85,0,A,2
2024,4412,18,63662,  ,924.88,924.88,0,A,2
2024,4412,18,63663,  ,924.71,470.98,0,A,2
2024,4412,18,63664,  ,963.16,963.16,0,A,2
2024,4412,18,63685,  ,360.12,360.12,0,A,2
2024,4412,18,63688,  ,318.73,318.73,0,A,2
2024,4412,18,63700,  ,1447.29,1447.29,0,A,2
2024,4412,18,63702,  ,1581.21,1581.21,0,A,2
2024,4412,18,63704,  ,1838.67,1838.67,0,A,2
2024,4412,18,63706,  ,2041.66,2041.66,0,A,2
2024,4412,18,63707,  ,1017.29,1017.29,0,A,2
2024,4412,18,63709,  ,1206.62,1206.62,0,A,2
2024,4412,18,63710,  ,1166.04,1166.04,0,A,2
2024,4412,18,63740,  ,1085.74,1085.74,0,A,2
2024,4412,18,63741,  ,745.2,745.2,0,A,2
2024,4412,18,63744,  ,749.76,749.76,0,A,2
2024,4412,18,63746,  ,671.79,671.79,0,A,2
2024,4412,18,64400,  ,117.3,54.86,0,A,2
2024,4412,18,64405,  ,79.11,56.07,0,A,2
2024,4412,18,64408,  ,83.56,46.5,0,A,2
2024,4412,18,64415,  ,136.52,71.08,0,A,2
2024,4412,18,64416,  ,78.81,78.81,0,A,2
2024,4412,18,64417,  ,162.83,65.67,0,A,2
2024,4412,18,64418,  ,88.5,57.11,0,A,2
2024,4412,18,64420,  ,99.91,59.51,0,A,2
2024,4412,18,64421,  ,34.25,25.57,0,A,0
2024,4412,18,64425,  ,112.56,55.81,0,A,2
2024,4412,18,64430,  ,100.48,56.41,0,A,2
2024,4412,18,64435,  ,82.83,45.77,0,A,2
2024,4412,18,64445,  ,161.32,73.85,0,A,2
2024,4412,18,64446,  ,77.12,77.12,0,A,2
2024,4412,18,64447,  ,118.17,64.41,0,A,2
2024,4412,18,64448,  ,73.62,73.62,0,A,2
2024,4412,18,64449,  ,65.46,65.46,0,A,2
2024,4412,18,64450,  ,76.95,43.23,0,A,2
2024,4412,18,64451,  ,230.82,83.58,0,A,2
2024,4412,18,64454,  ,224.81,84.25,0,A,2
2024,4412,18,64455,  ,51.17,34.14,0,A,2
2024,4412,18,64461,  ,137.02,79.93,0,A,2
2024,4412,18,64462,  ,72.73,49.36,0,A,0
2024,4412,18,64463,  ,230.89,83.32,0,A,2
2024,4412,18,64479,  ,270.11,133.55,0,A,2
2024,4412,18,64480,  ,136.81,62.36,0,A,0
2024,4412,18,64483,  ,250.19,113.97,0,A,2
2024,4412,18,64484,  ,113.23,52.8,0,A,0
2024,4412,18,64486,  ,113.47,56.37,0,A,2
2024,4412,18,64487,  ,215.51,64.6,0,A,2
2024,4412,18,64488,  ,139.9,70.12,0,A,2
2024,4412,18,64489,  ,348.58,78.81,0,A,2
2024,4412,18,64490,  ,196.41,107.94,0,A,2
2024,4412,18,64491,  ,99.54,60.81,0,A,0
2024,4412,18,64492,  ,99.87,61.81,0,A,0
2024,4412,18,64493,  ,180.54,92.73,0,A,2
2024,4412,18,64494,  ,92.87,52.13,0,A,0
2024,4412,18,64495,  ,92.87,53.13,0,A,0
2024,4412,18,64505,  ,151.4,111.34,0,A,2
2024,4412,18,64510,  ,148.97,78.86,0,A,2
2024,4412,18,64517,  ,198.36,128.91,0,A,2
2024,4412,18,64520,  ,233.29,87.06,0,A,2
2024,4412,18,64530,  ,231.64,96.76,0,A,2
2024,4412,18,64553,  ,3911.31,495.45,0,A,2
2024,4412,18,64555,  ,2135.93,333.68,0,A,2
2024,4412,18,64561,  ,746.51,314.48,0,A,2
2024,4412,18,64566,  ,118.16,31.35,0,A,2
2024,4412,18,64568,  ,637.9,637.9,0,A,2
2024,4412,18,64569,  ,839.32,839.32,0,A,2
2024,4412,18,64570,  ,808.97,808.97,0,A,2
2024,4412,18,64575,  ,328.4,328.4,0,A,2
2024,4412,18,64580,  ,334.78,334.78,0,A,2
2024,4412,18,64581,  ,682.23,682.23,0,A,2
2024,4412,18,64582,  ,871.72,871.72,0,A,2
2024,4412,18,64583,  ,900.03,900.03,0,A,2
2024,4412,18,64584,  ,758.76,758.76,0,A,2
2024,4412,18,64585,  ,247.89,149.39,0,A,2
2024,4412,18,64590,  ,454.78,306.54,0,A,2
2024,4412,18,64595,  ,374.21,238.99,0,A,2
2024,4412,18,64600,  ,492.34,250.94,0,A,2
2024,4412,18,64605,  ,945.17,465.06,0,A,2
2024,4412,18,64610,  ,811.72,519.24,0,A,2
2024,4412,18,64611,  ,139.67,120.3,0,A,2
2024,4412,18,64612,  ,143.46,124.77,0,A,2
2024,4412,18,64615,  ,164.11,132.72,0,A,2
2024,4412,18,64616,  ,147.48,118.1,0,A,2
2024,4412,18,64617,  ,166.94,112.52,0,A,2
2024,4412,18,64620,  ,216.66,183.27,0,A,2
2024,4412,18,64624,  ,393.32,149.59,0,A,2
2024,4412,18,64625,  ,479.33,200.55,0,A,2
2024,4412,18,64628,  ,427.78,427.78,0,A,2
2024,4412,18,64629,  ,203.45,203.45,0,A,0
2024,4412,18,64630,  ,265.29,199.52,0,A,2
2024,4412,18,64632,  ,92.95,68.91,0,A,2
2024,4412,18,64633,  ,444.58,197.18,0,A,2
2024,4412,18,64634,  ,258.32,68.68,0,A,0
2024,4412,18,64635,  ,448.26,197.52,0,A,2
2024,4412,18,64636,  ,242.3,60.01,0,A,0
2024,4412,18,64640,  ,252.63,122.42,0,A,2
2024,4412,18,64642,  ,160.26,113.52,0,A,2
2024,4412,18,64643,  ,97.51,73.47,0,A,0
2024,4412,18,64644,  ,185.03,122.26,0,A,2
2024,4412,18,64645,  ,126.16,86.1,0,A,0
2024,4412,18,64646,  ,169.88,123.8,0,A,2
2024,4412,18,64647,  ,194.05,142.96,0,A,2
2024,4412,18,64650,  ,91.02,42.61,0,A,2
2024,4412,18,64653,  ,107.73,54.64,0,A,2
2024,4412,18,64680,  ,346.04,164.42,0,A,2
2024,4412,18,64681,  ,458.51,223.8,0,A,2
2024,4412,18,64702,  ,540.88,540.88,0,A,2
2024,4412,18,64704,  ,337.68,337.68,0,A,2
2024,4412,18,64708,  ,532.75,532.75,0,A,2
2024,4412,18,64712,  ,629.04,629.04,0,A,2
2024,4412,18,64713,  ,851.91,851.91,0,A,2
2024,4412,18,64714,  ,812.5,812.5,0,A,2
2024,4412,18,64716,  ,535.68,535.68,0,A,2
2024,4412,18,64718,  ,637.32,637.32,0,A,2
2024,4412,18,64719,  ,430.94,430.94,0,A,2
2024,4412,18,64721,  ,469.54,461.86,0,A,2
2024,4412,18,64722,  ,393.37,393.37,0,A,2
2024,4412,18,64726,  ,278.41,278.41,0,A,2
2024,4412,18,64727,  ,183.22,183.22,0,A,0
2024,4412,18,64732,  ,496.65,496.65,0,A,2
2024,4412,18,64734,  ,560.64,560.64,0,A,2
2024,4412,18,64736,  ,341.54,341.54,0,A,2
2024,4412,18,64738,  ,461.98,461.98,0,A,2
2024,4412,18,64740,  ,470.87,470.87,0,A,2
2024,4412,18,64742,  ,504.81,504.81,0,A,2
2024,4412,18,64744,  ,553.97,553.97,0,A,2
2024,4412,18,64746,  ,457.66,457.66,0,A,2
2024,4412,18,64755,  ,982.98,982.98,0,A,2
2024,4412,18,64760,  ,555.65,555.65,0,A,2
2024,4412,18,64763,  ,549.69,549.69,0,A,2
2024,4412,18,64766,  ,678.68,678.68,0,A,2
2024,4412,18,64771,  ,608.54,608.54,0,A,2
2024,4412,18,64772,  ,588.66,588.66,0,A,2
2024,4412,18,64774,  ,452.17,452.17,0,A,2
2024,4412,18,64776,  ,425.75,425.75,0,A,2
2024,4412,18,64778,  ,188.41,188.41,0,A,0
2024,4412,18,64782,  ,476.03,476.03,0,A,2
2024,4412,18,64783,  ,224.64,224.64,0,A,0
2024,4412,18,64784,  ,762.85,762.85,0,A,2
2024,4412,18,64786,  ,1072.41,1072.41,0,A,2
2024,4412,18,64787,  ,243.28,243.28,0,A,0
2024,4412,18,64788,  ,431.72,431.72,0,A,2
2024,4412,18,64790,  ,907.06,907.06,0,A,2
2024,4412,18,64792,  ,1146.9,1146.9,0,A,2
2024,4412,18,64795,  ,208.51,208.51,0,A,2
2024,4412,18,64802,  ,929.78,929.78,0,A,2
2024,4412,18,64804,  ,1313.93,1313.93,0,A,2
2024,4412,18,64809,  ,1201.9,1201.9,0,A,2
2024,4412,18,64818,  ,820.91,820.91,0,A,2
2024,4412,18,64820,  ,806.55,806.55,0,A,2
2024,4412,18,64821,  ,738.51,738.51,0,A,2
2024,4412,18,64822,  ,738.51,738.51,0,A,2
2024,4412,18,64823,  ,836.38,836.38,0,A,2
2024,4412,18,64831,  ,729.27,729.27,0,A,2
2024,4412,18,64832,  ,346.2,346.2,0,A,0
2024,4412,18,64834,  ,780.51,780.51,0,A,2
2024,4412,18,64835,  ,861.2,861.2,0,A,2
2024,4412,18,64836,  ,861.2,861.2,0,A,2
2024,4412,18,64837,  ,379.3,379.3,0,A,0
2024,4412,18,64840,  ,1013.63,1013.63,0,A,2
2024,4412,18,64856,  ,1059.32,1059.32,0,A,2
2024,4412,18,64857,  ,1106.15,1106.15,0,A,2
2024,4412,18,64858,  ,1236.3,1236.3,0,A,2
2024,4412,18,64859,  ,257.84,257.84,0,A,0
2024,4412,18,64861,  ,1677.27,1677.27,0,A,2
2024,4412,18,64862,  ,1442.74,1442.74,0,A,2
2024,4412,18,64864,  ,895.57,895.57,0,A,2
2024,4412,18,64865,  ,1125.61,1125.61,0,A,2
2024,4412,18,64866,  ,1292.68,1292.68,0,A,2
2024,4412,18,64868,  ,1033.06,1033.06,0,A,2
2024,4412,18,64872,  ,120.32,120.32,0,A,0
2024,4412,18,64874,  ,180.61,180.61,0,A,0
2024,4412,18,64876,  ,204.67,204.67,0,A,0
2024,4412,18,64885,  ,1117.92,1117.92,0,A,2
2024,4412,18,64886,  ,1339.76,1339.76,0,A,2
2024,4412,18,64890,  ,1135.44,1135.44,0,A,2
2024,4412,18,64891,  ,1207.4,1207.4,0,A,2
2024,4412,18,64892,  ,1105.2,1105.2,0,A,2
2024,4412,18,64893,  ,1178.16,1178.16,0,A,2
2024,4412,18,64895,  ,1391.04,1391.04,0,A,2
2024,4412,18,64896,  ,1500.71,1500.71,0,A,2
2024,4412,18,64897,  ,1330.21,1330.21,0,A,2
2024,4412,18,64898,  ,1440.42,1440.42,0,A,2
2024,4412,18,64901,  ,619.2,619.2,0,A,0
2024,4412,18,64902,  ,716.26,716.26,0,A,0
2024,4412,18,64905,  ,1050.83,1050.83,0,A,2
2024,4412,18,64907,  ,1365.26,1365.26,0,A,2
2024,4412,18,64910,  ,795.69,795.69,0,A,2
2024,4412,18,64911,  ,1073.25,1073.25,0,A,2
2024,4412,18,64912,  ,935.87,935.87,0,A,2
2024,4412,18,64913,  ,179.2,179.2,0,A,0
2024,4412,18,65091,  ,752.43,752.43,0,A,2
2024,4412,18,65093,  ,746.34,746.34,0,A,2
2024,4412,18,65101,  ,861.67,861.67,0,A,2
2024,4412,18,65103,  ,889.92,889.92,0,A,2
2024,4412,18,65105,  ,967.72,967.72,0,A,2
2024,4412,18,65110,  ,1336.83,1336.83,0,A,2
2024,4412,18,65112,  ,1531.95,1531.95,0,A,2
2024,4412,18,65114,  ,1598.55,1598.55,0,A,2
2024,4412,18,65125,  ,458.98,298.05,0,A,2
2024,4412,18,65130,  ,864.85,864.85,0,A,2
2024,4412,18,65135,  ,875.4,875.4,0,A,2
2024,4412,18,65140,  ,940.3,940.3,0,A,2
2024,4412,18,65150,  ,709.91,709.91,0,A,2
2024,4412,18,65155,  ,977.93,977.93,0,A,2
2024,4412,18,65175,  ,789.01,789.01,0,A,2
2024,4412,18,65205,  ,28.96,29.3,0,A,2
2024,4412,18,65210,  ,38.69,36.02,0,A,2
2024,4412,18,65220,  ,62.24,42.54,0,A,2
2024,4412,18,65222,  ,68.76,50.73,0,A,2
2024,4412,18,65235,  ,741.21,741.21,0,A,2
2024,4412,18,65260,  ,991.88,991.88,0,A,2
2024,4412,18,65265,  ,1116.76,1116.76,0,A,2
2024,4412,18,65270,  ,286.53,141.97,0,A,2
2024,4412,18,65272,  ,533.41,356.79,0,A,2
2024,4412,18,65273,  ,383.57,383.57,0,A,2
2024,4412,18,65275,  ,596.54,465.33,0,A,2
2024,4412,18,65280,  ,677.47,677.47,0,A,2
2024,4412,18,65285,  ,1116.55,1116.55,0,A,2
2024,4412,18,65286,  ,704.58,500.58,0,A,2
2024,4412,18,65290,  ,495.07,495.07,0,A,2
2024,4412,18,65400,  ,701.84,609.69,0,A,2
2024,4412,18,65410,  ,145.06,103.66,0,A,2
2024,4412,18,65420,  ,544.4,385.14,0,A,2
2024,4412,18,65426,  ,676.31,484,0,A,2
2024,4412,18,65430,  ,116.54,102.19,0,A,2
2024,4412,18,65435,  ,83.42,70.39,0,A,2
2024,4412,18,65436,  ,393.19,374.16,0,A,2
2024,4412,18,65450,  ,334.32,327.31,0,A,2
2024,4412,18,65600,  ,442.57,345.08,0,A,2
2024,4412,18,65710,  ,1150.59,1150.59,0,A,2
2024,4412,18,65730,  ,1264.96,1264.96,0,A,2
2024,4412,18,65750,  ,1272.58,1272.58,0,A,2
2024,4412,18,65755,  ,1269,1269,0,A,2
2024,4412,18,65756,  ,1192.9,1192.9,0,A,2
2024,4412,18,65770,  ,1421.1,1421.1,0,A,2
2024,4412,18,65772,  ,462.34,410.26,0,A,2
2024,4412,18,65775,  ,580.75,580.75,0,A,2
2024,4412,18,65778,  ,1090.61,44.25,0,A,2
2024,4412,18,65779,  ,1160.07,119.05,0,A,2
2024,4412,18,65780,  ,597.82,597.82,0,A,2
2024,4412,18,65781,  ,1339.09,1339.09,0,A,2
2024,4412,18,65782,  ,1156.64,1156.64,0,A,2
2024,4412,18,65785,  ,2129.42,448.7,0,A,2
2024,4412,18,65800,  ,121.04,89.99,0,A,2
2024,4412,18,65810,  ,469.63,469.63,0,A,2
2024,4412,18,65815,  ,648.45,481.85,0,A,2
2024,4412,18,65820,  ,832.05,832.05,0,A,2
2024,4412,18,65850,  ,852.35,852.35,0,A,2
2024,4412,18,65855,  ,248.4,207.67,0,A,2
2024,4412,18,65860,  ,311.73,251.63,0,A,2
2024,4412,18,65865,  ,483.96,483.96,0,A,2
2024,4412,18,65870,  ,601.03,601.03,0,A,2
2024,4412,18,65875,  ,641.79,641.79,0,A,2
2024,4412,18,65880,  ,674.39,674.39,0,A,2
2024,4412,18,65900,  ,1001.55,1001.55,0,A,2
2024,4412,18,65920,  ,800.47,800.47,0,A,2
2024,4412,18,65930,  ,649.36,649.36,0,A,2
2024,4412,18,66020,  ,199.34,132.9,0,A,2
2024,4412,18,66030,  ,179.45,112.67,0,A,2
2024,4412,18,66130,  ,712.91,570.68,0,A,2
2024,4412,18,66150,  ,887.35,887.35,0,A,2
2024,4412,18,66155,  ,887.01,887.01,0,A,2
2024,4412,18,66160,  ,997.37,997.37,0,A,2
2024,4412,18,66170,  ,1106.53,1106.53,0,A,2
2024,4412,18,66172,  ,1207.97,1207.97,0,A,2
2024,4412,18,66174,  ,630.77,630.77,0,A,2
2024,4412,18,66175,  ,733.25,733.25,0,A,2
2024,4412,18,66179,  ,1093,1093,0,A,2
2024,4412,18,66180,  ,1151.4,1151.4,0,A,2
2024,4412,18,66183,  ,1041.34,1041.34,0,A,2
2024,4412,18,66184,  ,800.92,800.92,0,A,2
2024,4412,18,66185,  ,860.13,860.13,0,A,2
2024,4412,18,66225,  ,946.11,946.11,0,A,2
2024,4412,18,66250,  ,759.05,562.73,0,A,2
2024,4412,18,66500,  ,399.09,399.09,0,A,2
2024,4412,18,66505,  ,434.03,434.03,0,A,2
2024,4412,18,66600,  ,914.51,914.51,0,A,2
2024,4412,18,66605,  ,1100.56,1100.56,0,A,2
2024,4412,18,66625,  ,433.84,433.84,0,A,2
2024,4412,18,66630,  ,573.61,573.61,0,A,2
2024,4412,18,66635,  ,578.65,578.65,0,A,2
2024,4412,18,66680,  ,527.13,527.13,0,A,2
2024,4412,18,66682,  ,719.53,719.53,0,A,2
2024,4412,18,66700,  ,458.69,396.25,0,A,2
2024,4412,18,66710,  ,448.34,395.92,0,A,2
2024,4412,18,66711,  ,512.02,512.02,0,A,3
2024,4412,18,66720,  ,474.63,416.54,0,A,2
2024,4412,18,66740,  ,445.66,396.25,0,A,2
2024,4412,18,66761,  ,302.49,239.06,0,A,2
2024,4412,18,66762,  ,483.28,429.19,0,A,2
2024,4412,18,66770,  ,536.45,486.7,0,A,2
2024,4412,18,66820,  ,473.41,473.41,0,A,2
2024,4412,18,66821,  ,337.84,314.8,0,A,2
2024,4412,18,66825,  ,841.57,841.57,0,A,2
2024,4412,18,66830,  ,717.27,717.27,0,A,2
2024,4412,18,66840,  ,700.2,700.2,0,A,2
2024,4412,18,66850,  ,796.21,796.21,0,A,2
2024,4412,18,66852,  ,847.35,847.35,0,A,2
2024,4412,18,66920,  ,756.25,756.25,0,A,2
2024,4412,18,66930,  ,866.06,866.06,0,A,2
2024,4412,18,66940,  ,792.67,792.67,0,A,2
2024,4412,18,66982,  ,752.62,752.62,0,A,2
2024,4412,18,66984,  ,549,549,0,A,2
2024,4412,18,66985,  ,776.96,776.96,0,A,2
2024,4412,18,66986,  ,911.24,911.24,0,A,2
2024,4412,18,66989,  ,864.32,864.32,0,A,2
2024,4412,18,66990,  ,88.98,88.98,0,A,0
2024,4412,18,66991,  ,689.94,689.94,0,A,2
2024,4412,18,67005,  ,482.67,482.67,0,A,2
2024,4412,18,67010,  ,552.23,552.23,0,A,2
2024,4412,18,67015,  ,611.02,611.02,0,A,2
2024,4412,18,67025,  ,748.68,637.16,0,A,2
2024,4412,18,67027,  ,855.71,855.71,0,A,2
2024,4412,18,67028,  ,114.53,92.49,0,A,2
2024,4412,18,67030,  ,563.82,563.82,0,A,2
2024,4412,18,67031,  ,392.86,357.13,0,A,2
2024,4412,18,67036,  ,905.19,905.19,0,A,2
2024,4412,18,67039,  ,968.56,968.56,0,A,2
2024,4412,18,67040,  ,1045.31,1045.31,0,A,2
2024,4412,18,67041,  ,1152.11,1152.11,0,A,2
2024,4412,18,67042,  ,1152.11,1152.11,0,A,2
2024,4412,18,67043,  ,1215.01,1215.01,0,A,2
2024,4412,18,67101,  ,338.8,287.72,0,A,2
2024,4412,18,67105,  ,299.9,277.53,0,A,2
2024,4412,18,67107,  ,1132.55,1132.55,0,A,2
2024,4412,18,67108,  ,1198.95,1198.95,0,A,2
2024,4412,18,67110,  ,899.66,821.54,0,A,2
2024,4412,18,67113,  ,1340.35,1340.35,0,A,2
2024,4412,18,67115,  ,504.39,504.39,0,A,2
2024,4412,18,67120,  ,677.45,560.92,0,A,2
2024,4412,18,67121,  ,912.38,912.38,0,A,2
2024,4412,18,67141,  ,272.73,218.98,0,A,2
2024,4412,18,67145,  ,246.02,218.98,0,A,2
2024,4412,18,67208,  ,609.08,582.7,0,A,2
2024,4412,18,67210,  ,521.25,503.55,0,A,2
2024,4412,18,67218,  ,1402.63,1402.63,0,A,2
2024,4412,18,67220,  ,536.14,503.42,0,A,2
2024,4412,18,67221,  ,274.55,209.78,0,R,2
2024,4412,18,67225,  ,29.43,27.76,0,A,0
2024,4412,18,67227,  ,298.74,257.01,0,A,2
2024,4412,18,67228,  ,343.88,306.16,0,A,2
2024,4412,18,67229,  ,1167.79,1167.79,0,A,2
